image_id,width,height,x_center,y_center,classes
RL_CAM03_210067,0.298295455,0.284533074,0.75101461,0.23516537,82
RL_CAM03_210067,0.432224026,0.118190661,0.495738636,0.424367704,89
RL_CAM03_210067,0.068587662,0.085116732,0.901988636,0.434581712,73
RL_CAM03_210067,0.131899351,0.102140078,0.535105519,0.672178988,84
RL_CAM03_210067,0.397321429,0.183365759,0.535917208,0.818336576,81
RL_CAM03_210068,0.040178571,0.047178988,0.536323052,0.570282101,33
RL_CAM03_210068,0.109983766,0.15077821,0.533482143,0.750486381,15
RL_CAM03_210068,0.298295455,0.284533074,0.75101461,0.23516537,82
RL_CAM03_210068,0.432224026,0.118190661,0.495738636,0.424367704,89
RL_CAM03_210068,0.068587662,0.085116732,0.901988636,0.434581712,73
RL_CAM03_210068,0.131899351,0.102140078,0.535105519,0.672178988,84
RL_CAM03_210068,0.397321429,0.183365759,0.535917208,0.818336576,81
RL_CAM03_210069,0.040178571,0.047178988,0.536323052,0.570282101,33
RL_CAM03_210069,0.109983766,0.15077821,0.533482143,0.750486381,15
RL_CAM03_210069,0.298295455,0.284533074,0.75101461,0.23516537,82
RL_CAM03_210069,0.432224026,0.118190661,0.495738636,0.424367704,89
RL_CAM03_210069,0.068587662,0.085116732,0.901988636,0.434581712,73
RL_CAM03_210069,0.131899351,0.102140078,0.535105519,0.672178988,84
RL_CAM03_210069,0.397321429,0.183365759,0.535917208,0.818336576,81
RL_CAM04_200012,0.501623377,0.182879377,0.421266234,0.378404669,86
RL_CAM04_200012,0.411525974,0.173151751,0.451298701,0.743677043,81
RL_CAM04_200012,0.161931818,0.145428016,0.445819805,0.348978599,90
RQ_CAM00_190004,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_190004,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_190004,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_190004,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_190004,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_190127,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_190127,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_190127,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_190127,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_190127,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_190127,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_190127,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_190127,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_190128,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_190128,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_190128,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_190128,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_190128,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_190128,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_190128,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_190128,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_190129,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_190129,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_190129,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_190129,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_190129,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_190129,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_190129,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_190129,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_190130,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_190130,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_190130,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_190130,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_190130,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_190130,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_190130,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_190130,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_200089,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_200089,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_200089,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_200089,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_200089,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_200089,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_200154,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_200154,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_200154,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_200154,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_200154,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_200154,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_200154,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_200154,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210001,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210001,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210001,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210001,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210001,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210001,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210001,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210001,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210001,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210002,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210002,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210002,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210002,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210002,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210002,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210002,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210002,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210002,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210003,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210003,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210003,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210003,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210003,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210003,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210003,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210003,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210003,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210004,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210004,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210004,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210004,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210004,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210004,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210004,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210004,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210004,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210005,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210005,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210005,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210005,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210005,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210005,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210005,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210005,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210005,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210048,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210048,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210048,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210048,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210048,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210048,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210048,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210048,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210048,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210048,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210049,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210049,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210049,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210049,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210049,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210049,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210049,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210049,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210049,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210049,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210050,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210050,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210050,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210050,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210050,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210050,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210050,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210050,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210050,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210050,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210051,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210051,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210051,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210051,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210051,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210051,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210051,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210051,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210051,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210051,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210052,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210052,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210052,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210052,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210052,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210052,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210052,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210052,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210052,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210052,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210053,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210053,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210053,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210053,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210053,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210053,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210053,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210053,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210053,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210053,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210054,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210054,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210054,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210054,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210054,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210054,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210054,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210054,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210054,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210054,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210055,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210055,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210055,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210055,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210055,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210055,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210055,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210055,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210056,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210056,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210056,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210056,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210056,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210056,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210056,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210056,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210057,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210057,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210057,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210057,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210057,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210057,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210057,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210057,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210058,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210058,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210058,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210058,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210058,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210058,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210058,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210058,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210059,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210059,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210059,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210059,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210059,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210059,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210059,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210059,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210060,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210060,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210060,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210060,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210060,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210060,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210060,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210060,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210061,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210061,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210061,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210061,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210061,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210061,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210061,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210061,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210062,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210062,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210062,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210062,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210062,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210062,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210062,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210062,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210063,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210063,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210063,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210063,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210063,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210063,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210063,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210063,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210064,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210064,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210064,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210064,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210064,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210064,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210064,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210064,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210065,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210065,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210065,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210065,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210065,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210065,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210065,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210065,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210066,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210066,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210066,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210066,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210066,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210066,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210066,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210066,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210066,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210066,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210067,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210067,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210067,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210067,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210067,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210067,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210067,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210067,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210067,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210067,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210068,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210068,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210068,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210068,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210068,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210068,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210068,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210068,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210068,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210068,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210069,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210069,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210069,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210069,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210069,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210069,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210069,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210069,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210069,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210069,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM00_210070,0.238636364,0.27577821,0.641233766,0.794990272,82
RQ_CAM00_210070,0.052353896,0.178015564,0.706777597,0.508754864,72
RQ_CAM00_210070,0.06737013,0.076848249,0.80275974,0.568579767,68
RQ_CAM00_210070,0.420454545,0.18385214,0.491477273,0.358949416,86
RQ_CAM00_210070,0.493506494,0.208657588,0.454545455,0.582441634,87
RQ_CAM00_210070,0.358766234,0.179961089,0.459415584,0.468385214,88
RQ_CAM00_210070,0.048295455,0.031614786,0.707589286,0.370379377,24
RQ_CAM00_210070,0.076298701,0.073929961,0.475243506,0.789396887,15
RQ_CAM00_210070,0.296672078,0.085603113,0.380073052,0.722762646,89
RQ_CAM00_210070,0.127435065,0.116731518,0.469967532,0.324416342,90
RQ_CAM01_190004,0.163555195,0.325875486,0.346793831,0.340953307,86
RQ_CAM01_190004,0.114042208,0.342898833,0.648336039,0.350924125,89
RQ_CAM01_190004,0.17775974,0.184338521,0.508116883,0.805690661,91
RQ_CAM01_190004,0.455357143,0.320525292,0.498376623,0.766780156,85
RQ_CAM01_190004,0.105925325,0.108463035,0.31148539,0.275535019,90
RQ_CAM01_200046,0.06737013,0.089494163,0.678571429,0.518968872,15
RQ_CAM01_200046,0.198863636,0.366245136,0.51461039,0.294990272,87
RQ_CAM01_200046,0.134334416,0.234922179,0.433238636,0.204523346,88
RQ_CAM01_200046,0.163555195,0.325875486,0.346793831,0.340953307,86
RQ_CAM01_200046,0.114042208,0.342898833,0.648336039,0.350924125,89
RQ_CAM01_200046,0.455357143,0.320525292,0.498376623,0.766780156,85
RQ_CAM01_200046,0.105925325,0.108463035,0.31148539,0.275535019,90
RQ_CAM01_200047,0.06737013,0.089494163,0.678571429,0.518968872,15
RQ_CAM01_200047,0.198863636,0.366245136,0.51461039,0.294990272,87
RQ_CAM01_200047,0.134334416,0.234922179,0.433238636,0.204523346,88
RQ_CAM01_200047,0.163555195,0.325875486,0.346793831,0.340953307,86
RQ_CAM01_200047,0.114042208,0.342898833,0.648336039,0.350924125,89
RQ_CAM01_200047,0.455357143,0.320525292,0.498376623,0.766780156,85
RQ_CAM01_200047,0.105925325,0.108463035,0.31148539,0.275535019,90
RQ_CAM01_200048,0.06737013,0.089494163,0.678571429,0.518968872,15
RQ_CAM01_200048,0.198863636,0.366245136,0.51461039,0.294990272,87
RQ_CAM01_200048,0.134334416,0.234922179,0.433238636,0.204523346,88
RQ_CAM01_200048,0.163555195,0.325875486,0.346793831,0.340953307,86
RQ_CAM01_200048,0.114042208,0.342898833,0.648336039,0.350924125,89
RQ_CAM01_200048,0.455357143,0.320525292,0.498376623,0.766780156,85
RQ_CAM01_200048,0.105925325,0.108463035,0.31148539,0.275535019,90
RQ_CAM01_200049,0.06737013,0.089494163,0.678571429,0.518968872,15
RQ_CAM01_200049,0.198863636,0.366245136,0.51461039,0.294990272,87
RQ_CAM01_200049,0.134334416,0.234922179,0.433238636,0.204523346,88
RQ_CAM01_200049,0.163555195,0.325875486,0.346793831,0.340953307,86
RQ_CAM01_200049,0.114042208,0.342898833,0.648336039,0.350924125,89
RQ_CAM01_200049,0.455357143,0.320525292,0.498376623,0.766780156,85
RQ_CAM01_200049,0.105925325,0.108463035,0.31148539,0.275535019,90
RQ_CAM01_200050,0.06737013,0.089494163,0.678571429,0.518968872,15
RQ_CAM01_200050,0.198863636,0.366245136,0.51461039,0.294990272,87
RQ_CAM01_200050,0.134334416,0.234922179,0.433238636,0.204523346,88
RQ_CAM01_200050,0.163555195,0.325875486,0.346793831,0.340953307,86
RQ_CAM01_200050,0.114042208,0.342898833,0.648336039,0.350924125,89
RQ_CAM01_200050,0.455357143,0.320525292,0.498376623,0.766780156,85
RQ_CAM01_200050,0.105925325,0.108463035,0.31148539,0.275535019,90
RQ_CAM01_200051,0.06737013,0.089494163,0.678571429,0.518968872,15
RQ_CAM01_200051,0.198863636,0.366245136,0.51461039,0.294990272,87
